sitename,countryid,countrycode,itemrank,sweepid,latitude,uniqueident,infothree,ar,address,categoryurl,storeid,area,zipcode,infofive,openingtimes,infofour,categorypath,addresstype,bilanzgesellschaft,pagenumber,infotwo,overlayoperatordata,createdon,longitude,nf
Lidl,3410,FR,30,14001,48.9161,Lidl_FR_3410_14001,,6,225 rue de Stalingrad,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3410,BOBIGNY,93000,,lun-sam 08:30-20:00 dim 09:00-12:00,,FR,1,1,8,,,17/02/2015 18:29,2.42433,TRUE
Lidl,1605,FR,31,14001,48.93831,Lidl_FR_1605_14001,,26,39 boulevard Charles de Gaulle,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1605,VILLENEUVE LA GARENNE,92390,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.32782,TRUE
Lidl,1058,FR,32,14001,48.77817,Lidl_FR_1058_14001,,19,132-162 rue Julian Grimau,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1058,VITRY SUR SEINE,94400,,lun-sam 08:30-20:30 dim 09:00-12:30,,FR,1,1,8,,,17/02/2015 18:29,2.37662,TRUE
Lidl,2864,FR,33,14001,48.80774,Lidl_FR_2864_14001,,10,34 rue Georges Clémenceau,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2864,MAISONS ALFORT,94700,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.44401,TRUE
Lidl,1308,FR,4,14001,48.86212,Lidl_FR_1308_14001,,10,130 Rue du Chemin Vert,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1308,PARIS,75011,,lun-sam : 09:00 - 19:30,,FR,1,1,8,,,17/02/2015 18:29,2.38486,TRUE
Lidl,1063,FR,5,14001,48.8352,Lidl_FR_1063_14001,,10,24-28 rue Labrouste,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1063,PARIS,75015,,lun-sam : 08:00 - 21:00,,FR,1,1,8,,,17/02/2015 18:29,2.30885,TRUE
Lidl,3216,FR,6,14001,48.84275,Lidl_FR_3216_14001,,10,112 avenue de Daumesnil,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3216,PARIS,75012,,lun-sam : 08:00 - 21:00 Magasin équipé d'une boulangerie,,FR,1,1,8,bake,,17/02/2015 18:29,2.38458,TRUE
Lidl,3212,FR,8,14001,48.82431,Lidl_FR_3212_14001,,10,66 avenue d'Ivry,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3212,PARIS,75013,,lun-sam : 08:00 - 21:00,,FR,1,1,8,,,17/02/2015 18:29,2.36385,TRUE
Lidl,1087,FR,35,14001,48.78055,Lidl_FR_1087_14001,,19,Rue Rouget de Lisle,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1087,VITRY SUR SEINE,94400,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.39467,TRUE
Lidl,3007,FR,37,14001,48.79083,Lidl_FR_3007_14001,,26,101 rue de la Porte de Trivaux,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3007,CLAMART,92140,,lun-ven 8h30-20h sam 8h30-19h,,FR,1,1,8,bake,,17/02/2015 18:29,2.2593,TRUE
Lidl,1085,FR,38,14001,48.93097,Lidl_FR_1085_14001,,26,85 rue des Mourinoux,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1085,ASNIERES SUR SEINE,92600,,lun-sam: 09h00:20h00,,FR,1,1,8,,,17/02/2015 18:29,2.27538,TRUE
Lidl,2871,FR,40,14001,48.91695,Lidl_FR_2871_14001,,26,344 rue Gabriel Péri,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2871,COLOMBES,92700,,lun-sam 9h-20h,,FR,1,1,8,,,17/02/2015 18:29,2.23541,TRUE
Lidl,2686,FR,41,14001,48.86609,Lidl_FR_2686_14001,,26,49 avenue Jean Jaurès,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2686,SURESNES,92150,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.2022,TRUE
Lidl,3241,FR,43,14001,48.93357,Lidl_FR_3241_14001,,6,20 avenue jean Jaurès,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3241,LE BOURGET,93350,,lun-ven: 08:30-20:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.42273,TRUE
Lidl,1612,FR,9,14001,48.89396,Lidl_FR_1612_14001,,10,193 bis rue Championnet,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1612,PARIS,75018,,lun-sam : 09:00 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.3324,TRUE
Lidl,3214,FR,10,14001,48.87913,Lidl_FR_3214_14001,,10,72 rue Compans,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3214,PARIS,75019,,lun-sam : 08:00 - 21:00,,FR,1,1,8,,,17/02/2015 18:29,2.39251,TRUE
Lidl,2624,FR,13,14001,48.84136,Lidl_FR_2624_14001,,10,170 rue St Charles,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2624,PARIS,75015,,lun-sam : 09:00 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.28085,TRUE
Lidl,1616,FR,26,14001,48.91262,Lidl_FR_1616_14001,,10,16 avenue de la République,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1616,AUBERVILLIERS,93300,,lun-sam : 08:30 - 20:00,,FR,1,1,8,,,17/02/2015 18:29,2.38303,TRUE
Lidl,1021,FR,28,14001,48.78163,Lidl_FR_1021_14001,,19,ZAC de L'Epi d'or - Rue de Chevilly,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1021,VILLEJUIF,94800,,lun-sam 08:30-20:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.35498,TRUE
Lidl,2862,FR,20,14001,48.87543,Lidl_FR_2862_14001,,10,193 avenue Gambetta,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2862,BAGNOLET,93170,,lun-ven : 08:30 - 20:00 sam : 08:30 - 19:00,,FR,1,1,8,,,17/02/2015 18:29,2.42206,TRUE
Lidl,2309,FR,23,14001,48.81486,Lidl_FR_2309_14001,,26,1 Avenue de la Paix,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2309,CLAMART,92140,,lun-ven 8h30-20h00 sam 8h30-19h30,,FR,1,1,8,,,17/02/2015 18:29,2.27771,TRUE
Lidl,1090,FR,14,14001,48.89439,Lidl_FR_1090_14001,,10,247 rue de Crimée,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1090,PARIS,75019,,lun-sam : 09:00 - 21:00,,FR,1,1,8,,,17/02/2015 18:29,2.37249,TRUE
Lidl,1483,FR,17,14001,48.90409,Lidl_FR_1483_14001,,10,89 avenue Gabriel Péri,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1483,SAINT OUEN,93400,,lun-sam : 08:00 - 21:00,,FR,1,1,8,,,17/02/2015 18:29,2.33148,TRUE
Lidl,3249,FR,69,14001,48.9511,Lidl_FR_3249_14001,,6,rue Jean Duclos,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3249,AULNAY SOUS BOIS,93300,,lun-sam: 08:30-20:00,,FR,1,1,8,,,17/02/2015 18:29,2.48733,TRUE
Lidl,1869,FR,70,14001,48.75765,Lidl_FR_1869_14001,,19,Rue Albert Gary - ZAC de Bonneuil Sud,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1869,Bonneuil sur Marne,94380,,lun-sam 08:30-20:30,,FR,1,1,8,bake,,17/02/2015 18:29,2.48378,TRUE
Lidl,2417,FR,71,14001,48.98321,Lidl_FR_2417_14001,,6,34 rue Paul Vaillant Couturier,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2417,ARNOUVILLE LES GONESSE,95400,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.4207,TRUE
Lidl,1072,FR,72,14001,48.80614,Lidl_FR_1072_14001,,19,Avenue du 8 Mai 1945 - RN 4,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1072,CHENNEVIERES SUR MARNE,94430,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.53463,TRUE
Lidl,1849,FR,74,14001,48.73654,Lidl_FR_1849_14001,,19,164 Rue de Paris - 2 Rue Diderot,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1849,VILLENEUVE ST GEORGES,94190,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.44712,TRUE
Lidl,2682,FR,86,14001,49.01923,Lidl_FR_2682_14001,,26,1 rue de la Tête Richard - Lieudit La Baronne,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2682,PISCOP,95350,,lun-sam 8h30-19h30,,FR,1,1,8,,,17/02/2015 18:29,2.35062,TRUE
Lidl,1047,FR,87,14001,48.70266,Lidl_FR_1047_14001,,26,Le Regard - Route Départementale n° 59,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1047,VILLEBON SUR YVETTE,91140,,lun-ven 9h-20h sam 9h-19h30,,FR,1,1,8,bake,,17/02/2015 18:29,2.25286,TRUE
Lidl,1050,FR,88,14001,48.69494,Lidl_FR_1050_14001,,26,32 rue Maurice,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1050,LONGJUMEAU,91160,,lun-sam: 08:30-20:00,,FR,1,1,8,,,17/02/2015 18:29,2.28673,TRUE
Lidl,1029,FR,65,14001,48.74788,Lidl_FR_1029_14001,,19,Rue Marie Laurencin,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1029,VILLENEUVE ST GEORGES,94190,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.45623,TRUE
Lidl,1876,FR,67,14001,48.98808,Lidl_FR_1876_14001,,26,ZAC du Coeur de Ville - RD 125,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1876,SARCELLES,95200,,lun-sam 8h30-20h dim 9h-12h,,FR,1,1,8,bake,,17/02/2015 18:29,2.37807,TRUE
Lidl,2875,FR,68,14001,48.95575,Lidl_FR_2875_14001,,26,ZA Les Bois Rochefort,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2875,CORMEILLES EN PARISIS,95240,,lun-sam 8h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.20478,TRUE
Lidl,1609,FR,49,14001,48.76518,Lidl_FR_1609_14001,,26,149 Rue Auguste Renoir,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1609,CHATENAY MALABRY,92290,,lun-sam:08:30-20:00,,FR,1,1,8,,,17/02/2015 18:29,2.26485,TRUE
Lidl,2697,FR,50,14001,48.95866,Lidl_FR_2697_14001,,26,70 route d'Argenteuil,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_2697,EPINAY,93800,,lun-sam 8h30-19h30,,FR,1,1,8,,,17/02/2015 18:29,2.28941,TRUE
Lidl,1315,FR,52,14001,48.96638,Lidl_FR_1315_14001,,26,58-60 bd Jean Mermoz,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1315,PIERREFITTE,93380,,lun-sam 8h30-19h30,,FR,1,1,8,,,17/02/2015 18:29,2.36445,TRUE
Lidl,3245,FR,45,14001,48.84852,Lidl_FR_3245_14001,,6,4 rue Roger Salengro,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3245,FONTENAY SOUS BOUS,,,lun-sam 08:30-20:00 dim 09:00-12:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.48791,TRUE
Lidl,3201,FR,47,14001,48.79553,Lidl_FR_3201_14001,,10,5 avenue du Maréchal de Lattre de Tassigny,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3201,CRETEIL,94000,,lun-sam 08h30-20h,,FR,1,1,8,,,17/02/2015 18:29,2.45857,TRUE
Lidl,3009,FR,60,14001,48.87335,Lidl_FR_3009_14001,,6,17 avenue Robert Schuman,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3009,NEUILLY SUR MARNE,93330,,lun-sam : 08:30-20:00 dim: 09:00-12:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.53054,TRUE
Lidl,1003,FR,62,14001,48.72992,Lidl_FR_1003_14001,,26,ZAC du Moulin - Avenue du Bel Air,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1003,MASSY,91300,,lun-ven 9h-19h30 sam 9h-19h,,FR,1,1,8,,,17/02/2015 18:29,2.30209,TRUE
Lidl,3159,FR,55,14001,48.96204,Lidl_FR_3159_14001,,6,3 rue Marcel Cerdan,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_3159,GARGES LES GONESSE,95140,,lun-sam 08:30-20:00 dim 09:00-12:00,,FR,1,1,8,bake,,17/02/2015 18:29,2.40258,TRUE
Lidl,673,FR,57,14001,48.96645,Lidl_FR_673_14001,,26,10 Boulevard Pasteur,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_673,ST GRATIEN,95210,,lun-sam 8h30-20h,,FR,1,1,8,bake,,17/02/2015 18:29,2.28209,TRUE
Lidl,1018,FR,81,14001,48.70502,Lidl_FR_1018_14001,,26,57 Avenue Mazarin,https://spatial.virtualearth.net/REST/v1/data/717c7792c09a4aa4a53bb789c6bb94ee/Filialdaten-FR/Filialdaten-FR?spatialFilter=nearby(48.8569297790527342.3412001132965091000)&$filter=Adresstyp%20Eq%201&$top=1000&$format=json&key=AgC167Ojch2BCIEvqkvyrhl-yLiZLv6nCK_p0K1wyilYx4lcOnTjm6ud60JnqQAa,Lidl_FR_1018,CHILLY MAZARIN,91380,,lun-ven 9h-19h30 sam 9h-19h,,FR,1,1,8,bake,,17/02/2015 18:29,2.31371,TRUE
